Min (Diameter) (µm),Max (Diameter) (µm),Mean (Diameter) (µm),Elongation,Sphericity,Shape Factor,Mean (Gray Intensity Value),Age (Ma),FILE_NAME,Area (µm²),Perimeter (µm)
221.63435232186845,304.25034710810604,267.715634239961,1.2419575651367694,0.6629976608582868,0.7719382279432458,67.13350379764383,0.335555555555556,"925C,2H-3,128-130.csv",65991.53585259529,955.4549450480285
256.9455991461697,340.95692914892163,300.70982698504963,1.2245822658507655,0.6842427550318027,0.8124459671297802,122.76269335427045,0.303,"925C,2H-3,13-15.csv",83675.45417474308,1048.7396268584787
231.5803363471577,318.5391671143895,279.57883100376006,1.2494839146449854,0.656944097244294,0.7740249830427062,59.48291700079383,0.336666666666667,"925C,2H-3,133-135.csv",71977.49921202788,998.2643856781657
232.52711085334664,317.1739460652321,279.34508557544626,1.2401468031718539,0.6687883228452853,0.7792809313426956,72.22043842221785,0.337555555555556,"925C,2H-3,137-139.csv",75230.21255652263,993.815024171852
242.3851073657163,317.4035063719104,282.1671280313374,1.2144504969521779,0.6977480118008005,0.8265090496209347,150.67404194290398,0.34,"925C,2H-3,148-149.csv",71176.82777667501,976.6547015709763
211.3030764718395,283.506977199885,250.13249273504476,1.223446261523677,0.684200116261044,0.7820833924703937,60.93454075448929,0.310142857142857,"925C,2H-3,38-40.csv",58999.81673917784,886.0754709117509
227.83880996799212,304.7910841491448,269.23004982832686,1.2242459527638851,0.6837028456780514,0.7810911449447079,59.744776749406334,0.314142857142857,"925C,2H-3,52-54.csv",66261.20340776314,952.8871328496056
258.0381428366606,342.66978810250083,302.78162530679754,1.2309852290206333,0.6758507474449044,0.8228775575533869,117.40493005675138,0.319857142857143,"925C,2H-3,72-74.csv",82437.2633901817,1049.9692262184126
209.95308292926075,284.2364718069705,249.665617298379,1.2344052320534697,0.674011324888723,0.7922159711396166,66.61471104943432,0.323289473684211,"925C,2H-3,84-86.csv",57815.053584929905,879.9934085266805
242.24986050111812,326.4285995120459,287.3038499319842,1.2328038743737368,0.6753788442875766,0.8096025461559627,9373.798859794157,0.327052631578947,"925C,2H-3,97-99.csv",76549.76228178405,1003.9103779974033
223.40378398369515,297.561598292174,263.10613467576115,1.2243707530010821,0.686226462469024,0.794231041498013,66.37973942893136,0.370911627906977,"925C,2H-4,128-130.csv",63528.44931934503,925.0467739071912
242.69948502494623,318.9216718114037,282.3350781565226,1.2216549997612898,0.6910634752087075,0.8095799800706469,90.31493822539484,0.344,"925C,2H-4,16-18.csv",70237.5220981045,984.5002194308817
223.35798585454202,299.2952741558341,264.35017588607116,1.2321175173277257,0.6778039672842081,0.781020997965619,60.02439895075945,0.344444444444444,"925C,2H-4,18-20.csv",62266.24353955084,935.9935251120595
217.92825467368328,292.49383228803833,257.4563494373355,1.2332807434384014,0.6781552161820383,0.8015870628919147,121.34937347774647,0.345555555555556,"925C,2H-4,23-25.csv",59232.019246339594,899.1564625761999
213.26139890182986,291.3502716197966,255.64131600808426,1.244259973979344,0.6602975464028935,0.7765136899599313,57.05891103655795,0.346725581395349,"925C,2H-4,28-30.csv",60140.71177219568,908.1360755630537
249.97673364218952,328.06749587547694,290.96232678934484,1.2176624344246738,0.6965878000792449,0.8125240923290077,129.81938892084338,0.341111111111111,"925C,2H-4,3-5.csv",75132.91024984948,1010.8291528746532
225.8820154651837,305.8705965119436,269.1396253650782,1.2399765183319218,0.6659980306958664,0.7971978822029738,142.20212087495324,0.34793488372093,"925C,2H-4,33-35.csv",66986.71067927477,945.4989028294257
223.93961960756914,294.3979016930184,261.46875519123984,1.213013773093307,0.7012156306480651,0.7837306310061952,71.73038666104634,0.341777777777778,"925C,2H-4,6-8.csv",61483.13286436302,924.4261604799304
216.2068451660535,296.3576879641924,260.07806098015453,1.2423896608204161,0.6634134143842676,0.7685679919387214,57.1208052093628,0.355916279069767,"925C,2H-4,66-68.csv",63069.51478939564,928.8873920154599
235.587119617918,310.7892265993383,275.08049001743785,1.2187222391341526,0.6942905147995804,0.8030717693788246,8685.478192435954,0.342222222222222,"925C,2H-4,8-10.csv",68868.04875285011,963.9019766384434
217.6421297526243,291.08240905322106,257.41808874881724,1.2240284842601672,0.6879765880628674,0.7853923864270544,61.872693355074176,0.402756756756757,"925C,2H-5,106-108.csv",59871.60408198731,909.8124826629701
247.79256941457447,328.36731378127615,290.4478584458343,1.2203931396828822,0.6924792596244825,0.8077265420242782,8915.131719180754,0.405432432432432,"925C,2H-5,115-116.csv",75684.90303653195,1016.0645024301137
238.4756527699744,325.24888446462705,285.173074903716,1.2438359006124913,0.6637867480114967,0.7993910229370359,135.7452190880885,0.408405405405405,"925C,2H-5,125-126.csv",74844.06970209979,1000.1290161138646
243.81727032668036,324.72875950404006,287.208953813945,1.2266351854161983,0.6806041601287703,0.8188436074056518,133.36432020146384,0.410285714285714,"925C,2H-5,136-138.csv",74791.84116039022,998.5903686203993
250.48168926210505,334.7605205411408,295.21396225821604,1.2322574365605243,0.6757130399342969,0.8130460432864014,131.5776927185004,0.385423255813953,"925C,2H-5,38-40.csv",78259.99359886775,1028.931840537058
240.42647640813942,313.81042143233594,280.2575447121227,2.207360198158846,1.6953319682299828,1.8098811640469696,102.99589804793048,0.385423255813953,"925C,2H-5,38-40.xlsx",,
227.38391226897014,302.66805690753534,266.2247966560934,1.2261251275818215,0.6852514036883748,0.8027368129345844,8216.155338644796,0.398891891891892,"925C,2H-5,93-95.csv",65463.086231551075,933.9148460910533
237.00401680085574,303.991264276651,272.88783679057934,2.194656197105607,1.7103001259695731,1.8168488095065103,102.5521222566238,0.398891891891892,"925C,2H-5,93-95.xlsx",,
224.7481498825034,302.4235046594743,268.2212881162461,1.2256801162597588,0.6803897834968907,0.7813906892153928,60.382734796977616,0.425870503597122,"925C,2H-6,105-106.csv",66418.95781029626,948.2941210831143
225.35286665605074,305.62859940842355,269.7227056220452,1.2325179472112473,0.6731442104228844,0.7818106473392553,67.70245162718702,0.426791366906475,"925C,2H-6,113-114.csv",68425.84656071481,954.8531189357205
223.4768418266665,303.1332499239077,266.62477462433014,1.2384887459953902,0.6671768707951206,0.804015053012317,120.67576453313958,0.428172661870504,"925C,2H-6,125-126.csv",66399.57647338355,929.6496930258613
189.7375894216344,255.0914206524007,224.68996291768383,1.227996466455189,0.6793700531892697,0.8111328064679415,118.88588202277302,0.429553956834532,"925C,2H-6,137-138.csv",43752.930062271356,778.8974464413883
245.9459367939204,328.9749462377882,291.4535389342532,1.2256833065250898,0.6805647552937423,0.8163387848830472,7628.659628746092,0.414428571428571,"925C,2H-6,15-17.csv",78139.19403849314,1014.7635873046152
248.95773091932526,341.33628953050567,298.9030831023838,1.247343233716979,0.659011656034112,0.7931609096311847,117.46637518745514,0.412714285714286,"925C,2H-6,3-4.csv",84108.09688112632,1054.820127451073
225.55537465202258,295.6470896082754,264.4676852748666,2.2084681295231694,1.6935353317290005,1.801852719860523,95.12624185812071,0.412714285714286,"925C,2H-6,3-4.xlsx",,
231.93342124907306,315.2497565773194,276.5390703942758,1.2379905272051188,0.6722932224519148,0.8039222421840878,127.65936402971967,0.417285714285714,"925C,2H-6,35-36.csv",72384.63260204803,966.9949057696793
244.75925976614712,329.0752216244649,290.02682256926727,1.2267952904632045,0.6845577506011541,0.7939667670727862,144.1076073588944,0.418428571428571,"925C,2H-6,43-44.csv",77505.92844248841,1022.7322212997288
220.1425387798688,298.02067443247495,263.1947844943659,1.2309942343250735,0.676660796951244,0.7868994718183239,67.9124178375032,0.42241726618705,"925C,2H-6,75-76.csv",64143.40419182066,929.9368983297502
229.13123667552213,304.3830362546105,269.78308273456435,1.219126086414159,0.6913579988936921,0.8129268398193894,138.33434688924999,0.423338129496403,"925C,2H-6,83-84.csv",69127.32534007916,938.0099583483213
214.40961176337566,288.38805659541356,255.09704215274334,1.2254701748066277,0.6842714559401863,0.7885891068594026,59.69816894194735,0.424489208633093,"925C,2H-6,93-94.csv",62201.45878136692,899.8477286063429
227.2746607397346,294.68536518563434,263.12638085384015,1.1965145270839395,0.7170691141109662,0.8109383475651647,7873.836145549509,0.431856115107914,"925C,2H-7,7-8.csv",59483.794977295285,915.8740042085152
222.6328581352099,297.04708408200634,262.41579475446645,1.2249514665561978,0.682607449380044,0.8077085300778629,121.58006616890047,0.54646511627907,"925C,3H-3,107-108.csv",60429.60633906678,913.0106180126878
216.52266037596578,279.81146450311286,250.73503358473175,2.1979892866429975,1.705134552241666,1.8136906660362548,103.86792869844707,0.551116279069767,"925C,3H-3,117-118.xlsx",,
238.0891151949167,315.4600050104615,279.68050531750276,1.220217019583165,0.6880874678504891,0.8083428704114951,5392.600167603635,0.552046511627907,"925C,3H-3,119-120.csv",68119.36183723006,975.7293325661899
213.86384663077857,284.9760139990257,252.38907127967911,1.221340246469959,0.6870180022601614,0.790170865540536,67.44310378990697,0.555302325581395,"925C,3H-3,126-127.csv",57105.29910154015,889.4459169504577
211.37438627446332,282.98917004179503,249.7094061401142,1.223252484121886,0.6845883642569687,0.7991918033366119,129.17375757210255,0.559023255813954,"925C,3H-3,134-135.csv",54822.67782493462,875.2164158711946
226.23842136428792,295.3157992865965,262.0887153194976,1.205322669066941,0.7094438226227304,0.7913516295412772,61.74659301925022,0.563674418604651,"925C,3H-3,144-145.csv",59895.05379065347,921.5957101545922
227.51255102130673,294.910647488707,262.4793894068178,1.2010529576402753,0.7151201633630213,0.7897840944173827,61.31991989812194,0.564604651162791,"925C,3H-3,146-147.csv",59816.903599966914,922.72278603522
214.55790126915323,291.6950562771618,256.64613617621796,1.238195556323409,0.667092461668204,0.7981102384555476,103.5418675566532,0.527842105263158,"925C,3H-3,37-38.csv",58170.15268389136,898.4507511786275
218.18261652650156,297.38960757884337,260.7227468293538,1.242155163251585,0.6636645432369326,0.7789618327925759,59.01257822710926,0.532315789473684,"925C,3H-3,54-55.csv",60858.660173501645,925.4077078563456
217.94465496486185,285.9753585707423,255.00012420295693,2.2092524497850623,1.691950850783403,1.8014785296094313,79.00779763480469,0.537578947368421,"925C,3H-3,74-75.xlsx",,
217.52758796116717,291.03508054989675,257.7104097624585,1.2209374018468049,0.6848609134991968,0.7967731354836218,73.22851545577655,0.541526315789474,"925C,3H-3,89-90.csv",57366.4552042453,904.4961948055821
217.01089866661317,294.55084345267187,260.2135391605307,1.2327090971684709,0.6739963371577113,0.7656415960194255,52.74021349207887,0.604208333333333,"925C,3H-4,107-108.csv",59632.24761102724,932.2101520168006
217.3726550323664,295.422164102657,258.9472384196755,1.238240450987156,0.6687027798792057,0.7919407303131877,101.9330477748213,0.609052083333333,"925C,3H-4,122-125.csv",60219.56859936688,910.9494959177564
232.00375144318932,314.4850544484221,276.0897350169771,1.2395755204997567,0.6668413138058054,0.8010340506860931,124.2586330548919,0.57275,"925C,3H-4,17-18.csv",67016.03140875661,966.0287544521826
245.94951351826805,325.5972350846848,287.3909121141957,1.2214801013835521,0.69017697135954,0.804650828175626,139.96883211685278,0.567125,"925C,3H-4,2-3.csv",71533.80858904257,1005.7867205314052
209.9996545936431,284.03052086167907,251.64670704905876,1.2299203805471584,0.6752599232431544,0.7789981838440339,62.624278602209614,0.578375,"925C,3H-4,32-33.csv",54956.33157517592,892.6645016917226
214.1329369225063,289.57774837685747,255.90315496197425,1.230886607234411,0.6747997572681094,0.7732477867251586,55.54997099620694,0.579125,"925C,3H-4,34-35.csv",56788.7515433203,911.9690077855541
237.6748274106036,312.287322889717,278.2176773704989,1.212768284333842,0.696382246633633,0.8144671814134486,8270.287066754649,0.583625,"925C,3H-4,46-47.csv",67283.91684990976,967.4372070048477
238.17893163166056,311.9229771887405,277.5712772557581,1.2130613999020488,0.6985846686452574,0.8216682548282992,132.0069002114133,0.586625,"925C,3H-4,54-55.csv",66640.4858697684,961.4998052080067
225.25958184498353,300.8373905681857,265.25065837322745,1.230717232536231,0.6785214256680793,0.8067663284163722,124.0251445668308,0.587375,"925C,3H-4,56-57.csv",61971.8363139501,924.8337729078373
251.13204198683474,332.88410497691876,296.21424989796174,2.2128481235012663,1.6876510869790189,1.8022633078617212,102.01589773773581,0.587375,"925C,3H-4,56-57.xlsx",76866.15982449352,1037.5813816137595
228.02562704317702,305.03483264140806,269.3821984247482,1.2298892261543666,0.676897404440602,0.8097123536587069,122.2581052420137,0.592583333333333,"925C,3H-4,71-72.csv",64438.02682747427,940.3164019573082
249.4271309577849,337.86002963662764,298.39892224876013,1.2349246971736736,0.6714447518349541,0.787035116393142,5095.2478379437825,0.596135416666667,"925C,3H-4,82-83.csv",78871.07519736781,1056.268308919266
227.87580768393943,306.5815144354097,269.7527024240469,1.2313778144610916,0.6764063787751529,0.7936478730657188,153.06238580508855,0.56975,"925C,3H-4,9-10.csv",64846.130229802846,949.8238051753588
218.25124921846202,296.9922101728473,261.70968043765396,1.2383520618457116,0.6675996172770251,0.7716768098424903,56.063085158763336,0.65558064516129,"925C,3H-5,107-108.csv",65166.04796647597,932.5669083665499
219.22965912888262,290.2918630138576,258.5951746891343,2.218511079182905,1.6812627724443787,1.8009237945134275,82.64734634594403,0.65558064516129,"925C,3H-5,107-108.xlsx",,
219.40743286843656,299.914242125002,264.3042014672664,1.2383475741555907,0.666647464067702,0.7799940276965419,63.12157005808473,0.622714285714286,"925C,3H-5,13-15.csv",63185.601844616314,939.4348543621234
236.72724269698202,316.7428371513346,280.71565636298266,1.2260293956324948,0.6791109632216518,0.8171266438388602,119.7188925426307,0.624,"925C,3H-5,16-17.csv",70256.71153804823,976.425687224829
233.78135658807187,310.9966260102564,275.9674051993764,1.2180095241005338,0.6882368408637403,0.8048824212056807,4403.659303049566,0.627428571428571,"925C,3H-5,24-25.csv",66980.03414022824,965.2296273800499
199.24417630497877,271.3112757559567,239.06472710114812,1.2290867481436567,0.6761470805740212,0.7644141977494991,49.65857267135102,0.628285714285714,"925C,3H-5,26-27.csv",50001.83233215161,856.1780528969555
226.3167597717338,302.73775428022543,267.9893184772822,1.221845098511614,0.6840173859213123,0.8072244918200792,6654.346532218576,0.632142857142857,"925C,3H-5,35-36.csv",63742.37263700632,935.7826132503292
216.81908993481096,293.4390228535225,258.86125943483574,1.2304846040033295,0.6752570079352729,0.7919018845374303,108.75662480596571,0.633,"925C,3H-5,37-38.csv",60047.03008835339,911.0475069917649
239.9642796872221,319.2199241450438,283.62749929273843,1.2198885751418835,0.686032380462281,0.8102439846459336,9024.81394708443,0.62003125,"925C,3H-5,6-7.csv",71243.44509940191,990.5359724814587
234.2569028427588,318.1498588873178,279.264755782417,1.2419074706578201,0.6656619402905316,0.7973617931860636,108.92123607602987,0.671709677419355,"925C,3H-6,7-8.csv",70886.70008611467,979.8086632622322
233.86769637472938,309.36428977975805,273.2693388828287,1.2154570724591067,0.694142414106483,0.8015698694064629,137.03383759437918,0.931648648648649,"925C,4H-3,106-108.csv",69057.73956143681,956.3709368685916
239.61398157187062,316.3110919140185,281.13832506617774,1.21100955048956,0.6969384815612587,0.812093886547047,8946.25866610265,0.9758,"925C,4H-4,106-108.csv",70148.15497345733,979.7872681723788
226.39294923768423,301.9255766813163,266.99550867868004,1.2257469648318888,0.681227454709819,0.8070918487074525,5347.9743678434315,0.979,"925C,4H-4,122-123.csv",62609.93349953174,932.6599381759244
238.0953319561911,317.72425123267556,281.41037380294784,1.2230180806167839,0.6845673210603331,0.8065314461631808,8186.684289527718,0.983117647058824,"925C,4H-4,136-138.csv",69690.92657341043,984.1279919443654
233.28208651326779,313.89424763770904,276.101869873676,1.2348296215596097,0.6736783918234712,0.8044609630588437,122.74868422102601,0.985470588235294,"925C,4H-4,144-145.csv",67298.72453446443,964.9708824453908
233.11109247460334,309.5751846518703,274.53973113145986,1.2196797899136917,0.6873383333694861,0.8125226460980071,8651.080420280303,0.954837837837838,"925C,4H-4,34-35.csv",66319.71575811623,955.4591241704504
220.47499111016398,288.52505609616065,256.8408183990394,1.2035357430659568,0.7101520642525756,0.7912355849034831,62.59796380690608,0.945918918918919,"925C,4H-4,4-5.csv",57839.27742493126,905.0806682995883
238.2807464340662,319.3485973825115,281.81613691664415,1.2311452222645687,0.6784546749194411,0.8053466521743624,97.37018039941385,0.9665,"925C,4H-4,66-68.csv",69783.3518221305,987.5195873572047
249.06760463538347,330.62158778601037,292.2544204236292,1.222949710493662,0.6896551839115381,0.8100048582427422,132.07906232452046,0.9692,"925C,4H-4,73-74.csv",74883.64302412716,1018.3663547469909
239.6218485666995,314.17358469740554,278.6906937787434,1.214148680920297,0.6990377788792642,0.8160840092018697,132.85264340023875,0.9698,"925C,4H-4,76-78.csv",67694.44323820923,966.0416900274117
217.7367839929386,295.59810273639454,260.66334601756193,1.227358395114757,0.6794936480942956,0.778740606131639,58.514272880653024,0.973,"925C,4H-4,92-93.csv",60480.746774968524,926.135737046971
198.78577005411017,268.3642074017265,236.06076549073686,1.2289577900925168,0.6787461197639441,0.794446304869912,117.38965446482285,1.0223023255814,"925C,4H-5,102-103.csv",49979.33655200143,830.7024062186454
201.6131921959153,271.05005788703016,238.86563957501363,1.2249497738760973,0.6826662904474197,0.7939331257366237,123.02828260078302,1.02379069767442,"925C,4H-5,106-107.csv",51076.009713378626,841.1340598787903
197.26535392659517,264.610176102673,232.0793014439858,1.234569717881366,0.6743537870329134,0.8038063500439222,116.84737758053679,1.02453488372093,"925C,4H-5,108-109.csv",49685.48068440523,811.0863240101601
194.36997415829816,262.31366635593326,230.69512389660363,1.227101689050634,0.6804258368251318,0.7898532787299534,116.3372802620411,1.0256511627907,"925C,4H-5,111-112.csv",47743.65085432858,813.2488833410937
199.55609063501862,265.6324860213169,234.21747617680077,1.222335255879222,0.6864350950521526,0.8153348986624908,90.0755149641086,1.02788372093023,"925C,4H-5,117-118.csv",48462.892325873356,
237.7301739596071,324.9949140569338,285.4198000095268,1.2411776846593932,0.6674122108882925,0.772575408784496,66.05204364316623,0.9910625,"925C,4H-5,12-13.csv",71439.62219153794,1018.5696802571163
221.72408814023808,297.27061774320845,262.4208632315789,1.227731926065293,0.6799566706384821,0.8087456469982157,92.15352238476692,1.0297652173913,"925C,4H-5,122-123.csv",61093.32097612413,
186.02851757213466,252.08045624405554,219.87047882397593,1.2442497953383824,0.6664913701227493,0.8030909741123484,88.88494513912889,1.03053043478261,"925C,4H-5,124-125.csv",43109.90764749221,
179.00760537803828,243.88617499056375,212.5451549615837,1.2502534785274675,0.6599014286429108,0.8018987515449033,87.02605858291571,1.03206086956522,"925C,4H-5,128-129.csv",41878.70202847968,
232.1130992706552,309.2641400263478,273.6445341396918,1.2227275323806295,0.6856438003472034,0.8162617440753143,127.00706765230927,0.99346875,"925C,4H-5,19-20.csv",65945.67427739777,952.2870130765721
213.63234735780915,284.7802573036829,252.12709370758844,1.216623614712531,0.6940116638833178,0.7884537007910227,60.09150329501623,0.987823529411765,"925C,4H-5,2-3.csv",55302.46896474115,889.8397234610136
233.49868750333547,313.01184269464386,276.2664657007696,1.2246579396948938,0.6824501493424595,0.80975738561995,120.91671719067803,0.99690625,"925C,4H-5,29-30.csv",67577.12539676978,965.7093432595491
221.13041307424976,298.81405004678624,263.1962204464051,1.226366260498003,0.6806215017293077,0.7905326508014549,5097.7167388512225,0.9993125,"925C,4H-5,36-38.csv",61420.43324211223,929.4526161347984
221.9778366350414,293.23902332371495,260.6871255244616,1.2176603184402877,0.6902037521667835,0.821139533136836,121.08048490716216,1.002,"925C,4H-5,44-45.csv",59188.742464053044,902.9022650110267
207.1208112923165,278.64674686644133,245.40516373525722,1.2309495729862963,0.6763389350217117,0.8100464455885177,110.03206966379678,1.00366666666667,"925C,4H-5,49-50.csv",54177.29846421834,853.2249671668386
219.3745009601073,296.0072695601018,260.7385887184465,1.2316517316401552,0.676380821304733,0.8058715452898491,114.23468132822913,1.00566666666667,"925C,4H-5,55-57.csv",62510.56190172622,909.2229838557625
249.3019288369184,338.7583962804746,297.55683376363766,1.2358907830232448,0.6720585802258139,0.7829690382714023,67.62797149197928,1.009,"925C,4H-5,65-67.csv",85658.65116219127,1055.5758417221466
235.48584690619302,313.36276810409385,275.8417093405518,1.231544730896252,0.6800124840319928,0.8177618543922137,99.1493647889208,1.01374418604651,"925C,4H-5,79-80.csv",67800.64391777151,
230.15730128434276,304.9998362099318,269.2294702551067,1.2214485390017737,0.6904333838488735,0.8133626761582001,101.61609476669057,1.01560465116279,"925C,4H-5,84-85.csv",64203.8002066545,
210.14257990834386,281.87208209064573,247.6211202944478,1.2312991196244922,0.6781809602750273,0.8095254200938095,87.10394203869318,1.01932558139535,"925C,4H-5,94-95.csv",55183.99763897267,
226.62539342339397,303.79295448044303,267.71017290381883,1.2285066556095174,0.6798071992929983,0.810607381252012,88.20661560466948,1.02006976744186,"925C,4H-5,96-97.csv",64009.388229435586,
221.37037614092236,299.4426712702341,263.5285053167344,1.2335516572911551,0.6745266783453544,0.7903176178125553,117.37830029224668,1.02118604651163,"925C,4H-5,99-100.csv",62083.364797837894,930.302825178796
203.92841508615734,264.0814520587048,235.71165255213123,1.2029055382273985,0.7088105272198318,0.8215547804868929,120.40338970360817,1.21272727272727,"925C,5H-2,104-105.csv",48498.67686336123,814.3189792105668
184.81940515946073,241.1111665770534,213.3933223158282,1.2107474994055858,0.7006553910901483,0.8194281393443131,101.4261227740443,1.21436363636364,"925C,5H-2,109-110.csv",40627.50461991,
212.57035827192993,278.86597379031474,246.8886928647435,1.2137896971948614,0.6985780915467793,0.8178808485625721,97.0009127867821,1.2179387755102,"925C,5H-2,119-120.csv",54169.49175251088,
221.9217885574232,291.4348602710562,257.89235447644734,1.2187676812767771,0.6937831899723724,0.8232389708679899,102.1462925311961,1.21987755102041,"925C,5H-2,124-125.csv",58257.600223145055,
227.88101785937093,300.82946559903803,266.42477098155155,1.2189461886089727,0.6878375686636455,0.8200011343920283,108.3691757360352,1.22802040816327,"925C,5H-2,145-146.csv",63329.48642763131,
212.17335869781758,279.1542107828235,247.62143765486147,1.2113131454698725,0.6973662180059682,0.8224914641657246,110.14107396993211,1.18685714285714,"925C,5H-2,20-21.csv",54538.49171708439,
224.8301859631241,300.3630055854526,265.04178768092726,1.2291462459520892,0.678730367794362,0.8081440504632361,85.65367806924948,1.19371428571429,"925C,5H-2,44-45.csv",63101.54181251553,
214.09739505659206,284.7357953518806,252.1168724689886,1.2191328132214032,0.6878213660159571,0.7945617796299395,111.35377784349315,1.19657142857143,"925C,5H-2,54-55.csv",55797.56423756698,885.6430238860403
220.78390741315914,295.4404975554119,260.7413482156305,1.224736072450479,0.6824443895840334,0.8083633547034587,87.24189807669059,1.18314285714286,"925C,5H-2,7-8.csv",60974.7231127765,
224.64988942523064,299.27746230855814,264.02046117109285,1.2261710862201223,0.6812937546657398,0.8105831588761836,103.04591769445415,1.20225454545455,"925C,5H-2,72-73.csv",61631.42075712907,
201.75901530299942,268.1827313873628,236.20698528895608,1.2248133148810656,0.6835968747630733,0.8166428630385448,86.60813958556407,1.20389090909091,"925C,5H-2,77-78.csv",48830.44710653715,
213.6391288726684,280.4528836228295,248.51787148114178,1.2129280318296234,0.6948203012823434,0.8189117499643598,106.97728457991822,1.20618181818182,"925C,5H-2,84-85.csv",54420.615490185555,861.7858133316546
194.85253030236615,257.9495026021577,228.45035109325713,1.2126974675210267,0.6942286765392387,0.8011949158974939,117.37027677158731,1.20716363636364,"925C,5H-2,87-88.csv",45534.477710196785,799.1630193558345
205.27775462001014,268.9922414997605,238.87248454357524,1.2108178065608173,0.6984715094778822,0.8207667709532248,89.44772084393,1.20847272727273,"925C,5H-2,91-92.csv",50566.623493028506,
198.3437677952872,261.3679148668333,232.51687576815704,1.2092071943147833,0.6990567870327586,0.8021533323808292,115.83665765624802,1.21010909090909,"925C,5H-2,96-97.csv",47403.1911537788,812.7733467149301
206.7664920096377,271.6932616590587,241.29938728883906,1.2144522197146215,0.6942681489225349,0.8072520863210896,115.14063439602835,1.21109090909091,"925C,5H-2,99-100.csv",52612.90814772857,841.1424914702937
231.58116732221077,307.53219473953277,271.59588211452916,1.228358714136906,0.6819038864348873,0.8113513893077803,102.20626512016158,1.27028767123288,"925C,5H-3,103-104.csv",65496.46257405378,
219.15823991050374,292.1135658378043,257.49379406539697,1.230052422510588,0.681872342431831,0.8138861978842526,104.21163824577086,1.27545205479452,"925C,5H-3,116-117.csv",59968.9554274357,
213.8640026984642,285.8084042729679,253.16329403041058,1.2185817139825743,0.6890030866575744,0.7922248328870874,112.83814529298488,1.27942465753425,"925C,5H-3,126-127.csv",57812.48837433721,891.7008529258325
212.6460416927767,280.21914899388946,248.92241763765767,1.2134157492987236,0.6941822243755188,0.8105437188187584,117.99650330401789,1.28441176470588,"925C,5H-3,139-140.csv",55380.14514403046,866.4439295489606
208.7425604446234,277.4401690217356,246.0760211596219,1.2176765622609373,0.6886854416920563,0.7967966375108946,115.16549464100548,1.28723529411765,"925C,5H-3,147-148.csv",54014.300375640305,862.7307145953486
212.96816815169603,285.79917060443745,252.84853548226846,1.2251086870518222,0.6818181673158727,0.7951559280591066,125.27691008636874,1.23926530612245,"925C,5H-3,24-25.csv",57775.116379624036,890.6526205184191
216.66352936981173,290.03393731015024,256.71228301990834,1.2255815469848261,0.6815367300324809,0.8036876029461045,120.89830459809626,1.24391836734694,"925C,5H-3,36-37.csv",59338.193941158715,899.593544985915
208.43956233616785,278.0762735291909,246.46153817992544,1.2215740010561804,0.6843042416296586,0.8067125261690004,117.03622842725953,1.23151020408163,"925C,5H-3,4-5.csv",53916.706348873944,860.8238544292317
213.96977877871473,279.29413452073817,248.38174221699555,1.2065771321578478,0.7016378815566567,0.8248775235552694,105.5721973026478,1.24779591836735,"925C,5H-3,46-47.csv",55435.27750982083,
210.93325178442336,277.45715553631163,246.13160227090736,1.2126504251856567,0.6964190914808664,0.8207647460385272,122.0453914470262,1.25479452054795,"925C,5H-3,64-65.csv",54425.12098947183,853.3626192877583
216.28489152530867,287.51764999146775,254.39987243804927,1.2172111770133318,0.6917433026057184,0.8066144560726768,114.07672671741432,1.25876712328767,"925C,5H-3,74-75.csv",57604.463857994364,889.7513378482791
227.71664451789312,299.6891902465422,265.93056130768144,1.2119205700672777,0.7002426540192339,0.8091900885946446,126.42209917789825,1.26393150684932,"925C,5H-3,87-88.csv",63039.61377580558,927.8783334736821
206.0369031832563,273.8270286296693,242.05898974684493,1.2211892197599203,0.6860509199860665,0.8045635188627552,116.43620437698007,1.31972413793103,"925C,5H-4,106-107.csv",53163.47435780109,846.089396283024
219.61538583031458,290.4743110172806,257.90030890462623,1.2138021591327737,0.6931374639657892,0.8192865103977872,111.15614210259461,1.32058620689655,"925C,5H-4,111-112.csv",59990.58325094835,
217.46839616518403,290.10173119292193,256.4901835311162,1.2255687623485034,0.6830587003646926,0.810518542668867,88.16095460234263,1.32179310344828,"925C,5H-4,118-119.csv",59718.12886514219,
207.93235334441454,275.3889647305939,244.03384380174992,1.2187728851159008,0.6886803639096045,0.8196413355321666,86.57360254327085,1.3228275862069,"925C,5H-4,124-125.csv",53408.42289484477,
217.72167595123577,290.3488268811548,256.89567151710764,1.2283186151836636,0.6797229811796904,0.8172986757784715,88.75111108106141,1.32351724137931,"925C,5H-4,128-129.csv",59812.56962804859,
199.71671991318786,265.3232597040597,235.61473071777448,1.2159358234525983,0.6901842163303947,0.7967599903980933,110.47459096922206,1.32472413793103,"925C,5H-4,135-136.csv",49480.84433687825,826.5621358259293
212.3571925206629,279.7183100271604,247.5967728946888,1.2172362377062533,0.6911489675324471,0.8153438779745259,83.62643330466058,1.29323529411765,"925C,5H-4,14-15.csv",55234.38103914113,
210.0403980256292,278.48624547008194,247.1919312553969,1.2165526317182425,0.6898976020994718,0.8042445781470994,104.6020959487796,1.32593103448276,"925C,5H-4,142-143.csv",54521.16206975836,864.0401975970052
